tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,titleId,title,isOriginalTitle,averageRating,numVotes,nconst,category,primaryName
tt0073019,movie,Friday Foster,Friday Foster,1975.0,90.0,Action,tt0073019,Friday Foster,0,6.0,2326,nm0548769,director,Arthur Marks
tt0074703,movie,J.D.'s Revenge,J.D.'s Revenge,1976.0,96.0,"Action,Horror,Thriller",tt0074703,Vengeance d'outre-tombe,0,6.0,1323,nm0548769,director,Arthur Marks
tt0070016,movie,Charlotte's Web,Charlotte's Web,1973.0,94.0,"Adventure,Animation,Drama",tt0070016,Le Petit Monde de Charlotte,0,6.9,21641,nm0629363,director,Charles Nichols
tt0070022,movie,Electra Glide in Blue,Electra Glide in Blue,1973.0,114.0,"Crime,Drama,Mystery",tt0070022,Electra Glide in Blue,0,7.1,6033,nm0345899,director,James William Guercio
tt0087866,movie,Oxford Blues,Oxford Blues,1984.0,97.0,"Comedy,Drama,Sport",tt0087866,Oxford Blues,0,5.3,3307,nm0096813,director,Robert Boris
tt0070040,movie,The Spirit of the Beehive,El espíritu de la colmena,1973.0,98.0,"Drama,Fantasy",tt0070040,L'esprit de la ruche,0,7.8,19276,nm0258977,director,Víctor Erice
tt0084740,movie,El Sur,El sur,1983.0,95.0,"Drama,Mystery,Romance",tt0084740,Le sud,0,7.8,5514,nm0258977,director,Víctor Erice
tt0094828,movie,Camille Claudel,Camille Claudel,1988.0,175.0,"Biography,Drama,History",tt0094828,Camille Claudel - Violence et passion,0,7.2,7010,nm0005814,director,Bruno Nuytten
tt0070155,movie,The Harder They Come,The Harder They Come,1972.0,103.0,"Crime,Drama,Music",tt0070155,"Tout, tout de suite",0,6.9,6659,nm0378320,director,Perry Henzell
tt0080711,movie,Fade to Black,Fade to Black,1980.0,102.0,"Comedy,Crime,Horror",tt0080711,Fondu au noir,0,6.1,4644,nm0956796,director,Vernon Zimmerman
tt0088111,movie,The Shooting Party,The Shooting Party,1984.0,98.0,"Drama,Romance",tt0088111,La partie de chasse,0,6.8,1460,nm0108707,director,Alan Bridges
tt0070190,movie,Horror Hospital,Horror Hospital,1973.0,90.0,"Comedy,Horror,Sci-Fi",tt0070190,La Griffe de Frankenstein,0,5.3,1692,nm0049577,director,Antony Balch
tt0080025,movie,Time After Time,Time After Time,1979.0,112.0,"Adventure,Drama,Sci-Fi",tt0080025,C'était demain,0,7.1,19351,nm0583292,director,Nicholas Meyer
tt0084726,movie,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,1982.0,113.0,"Action,Adventure,Sci-Fi",tt0084726,Star Trek II : La Colère de Khan,0,7.7,124489,nm0583292,director,Nicholas Meyer
tt0090274,movie,Volunteers,Volunteers,1985.0,107.0,"Adventure,Comedy",tt0090274,Toujours prêts,0,5.5,9975,nm0583292,director,Nicholas Meyer
tt0094979,movie,The Deceivers,The Deceivers,1988.0,102.0,"Adventure,Crime,Drama",tt0094979,Les imposteurs,0,6.0,1166,nm0583292,director,Nicholas Meyer
tt0101606,movie,Company Business,Company Business,1991.0,98.0,"Action,Comedy,Crime",tt0101606,Patriotes,0,5.6,3070,nm0583292,director,Nicholas Meyer
tt0102975,movie,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,1991.0,110.0,"Action,Adventure,Sci-Fi",tt0102975,Star Trek VI : Terre inconnue,0,7.2,77753,nm0583292,director,Nicholas Meyer
tt0077415,movie,Debbie Does Dallas,Debbie Does Dallas,1978.0,80.0,"Adult,Comedy",tt0077415,Dallas Lolitas,0,5.8,2950,nm0118628,director,Jim Buckley
tt0085154,movie,All the Right Moves,All the Right Moves,1983.0,91.0,"Drama,Romance,Sport",tt0085154,L'esprit d'équipe,0,5.9,19501,nm0152469,director,Michael Chapman
tt0090848,movie,The Clan of the Cave Bear,The Clan of the Cave Bear,1986.0,98.0,"Adventure,Drama,Fantasy",tt0090848,Le clan de la caverne des ours,0,5.4,6726,nm0152469,director,Michael Chapman
tt0070299,movie,The Legend of Paul and Paula,Die Legende von Paul und Paula,1973.0,105.0,"Comedy,Drama,Romance",tt0070299,La légende de Paul et Paula,0,6.8,1169,nm0139239,director,Heiner Carow
tt0097095,movie,Coming Out,Coming Out,1989.0,113.0,"Drama,Romance",tt0097095,Coming Out,0,7.0,1749,nm0139239,director,Heiner Carow
tt0070300,movie,Lemora: A Child's Tale of the Supernatural,Lemora: A Child's Tale of the Supernatural,1973.0,80.0,"Fantasy,Horror,Thriller",tt0070300,Lemora,0,6.2,2342,nm0085636,director,Richard Blackburn
tt0070326,movie,The Little Mermaid,Anderusen dôwa ningyo-hime,1975.0,68.0,"Adventure,Animation,Drama",tt0070326,La petite sirène,0,7.4,1005,nm0441540,director,Tomoharu Katsumata
tt0090206,movie,Three Men and a Cradle,3 hommes et un couffin,1985.0,106.0,Comedy,tt0090206,3 hommes et un couffin,0,6.6,3758,nm0785684,director,Coline Serreau
tt0098220,movie,"Mama, There's a Man in Your Bed",Romuald et Juliette,1989.0,108.0,"Comedy,Romance",tt0098220,Romuald et Juliette,0,6.9,1751,nm0785684,director,Coline Serreau
tt0104025,movie,La crise,La crise,1992.0,95.0,"Comedy,Music",tt0104025,La crise,0,6.8,1379,nm0785684,director,Coline Serreau
tt0265116,movie,Chaos,Chaos,2001.0,109.0,"Comedy,Crime,Drama",tt0265116,Chaos,0,7.0,2430,nm0785684,director,Coline Serreau
tt0429052,movie,Saint-Jacques... La Mecque,Saint-Jacques... La Mecque,2005.0,110.0,"Comedy,Drama",tt0429052,Saint-Jacques... La Mecque,0,6.4,1387,nm0785684,director,Coline Serreau
tt0070531,movie,Phase IV,Phase IV,1974.0,84.0,"Horror,Sci-Fi,Thriller",tt0070531,Phase IV,0,6.4,8976,nm0000866,director,Saul Bass
tt0070544,movie,Fantastic Planet,La planète sauvage,1973.0,72.0,"Animation,Sci-Fi",tt0070544,Sur le planète Ygam,0,7.7,33389,nm0482537,director,René Laloux
tt0084315,movie,The Masters of Time,Les maîtres du temps,1982.0,78.0,"Adventure,Animation,Sci-Fi",tt0084315,Les maîtres du temps,0,7.3,5723,nm0482537,director,René Laloux
tt0095525,movie,Gandahar,Gandahar,1987.0,78.0,"Adventure,Animation,Fantasy",tt0095525,Gandahar,0,7.0,5045,nm0482537,director,René Laloux
tt0097659,movie,Kickboxer,Kickboxer,1989.0,97.0,"Action,Sport,Thriller",tt0097659,Kickboxer,0,6.4,57514,nm0175730,director,David Worth
tt0070557,movie,"Poszukiwany, poszukiwana","Poszukiwany, poszukiwana",1973.0,82.0,Comedy,tt0070557,"Recherché, recherchée",0,7.5,2318,nm0054402,director,Stanislaw Bareja
tt0070656,movie,Scream Blacula Scream,Scream Blacula Scream,1973.0,96.0,"Fantasy,Horror",tt0070656,Scream Blacula Scream,0,5.6,2854,nm0446059,director,Bob Kelljan
tt0089562,movie,Massacre in Dinosaur Valley,Nudo e selvaggio,1985.0,88.0,"Action,Adventure,Horror",tt0089562,Prisonnières de la vallée des dinosaures,0,5.1,2238,nm0850212,director,Michele Massimo Tarantini
tt0070694,movie,"Silent Night, Bloody Night","Silent Night, Bloody Night",1972.0,81.0,"Horror,Mystery,Thriller",tt0070694,"Silent Night, Bloody Night",0,5.2,4581,nm0314856,director,Theodore Gershuny
tt0074080,movie,'Gator Bait,'Gator Bait,1973.0,88.0,"Action,Adventure,Drama",tt0074080,Les Marais de la haine,0,5.4,1333,nm0780933,director,Beverly Sebastian
tt0072325,movie,Truck Turner,Truck Turner,1974.0,91.0,"Action,Crime,Thriller",tt0072325,Truck Turner & Cie.,0,6.9,3380,nm0438279,director,Jonathan Kaplan
tt0073896,movie,White Line Fever,White Line Fever,1975.0,90.0,"Action,Crime,Drama",tt0073896,La route de la violence,0,6.1,2046,nm0438279,director,Jonathan Kaplan
tt0076417,movie,Mr. Billion,Mr. Billion,1977.0,89.0,"Action,Comedy,Family",tt0076417,On m'appelle Dollars,0,5.4,1306,nm0438279,director,Jonathan Kaplan
tt0079688,movie,Over the Edge,Over the Edge,1979.0,95.0,"Crime,Drama",tt0079688,Violences sur la ville,0,7.3,7437,nm0438279,director,Jonathan Kaplan
tt0085656,movie,Heart Like a Wheel,Heart Like a Wheel,1983.0,113.0,"Biography,Drama,Romance",tt0085656,Pied au plancher,0,6.7,1496,nm0438279,director,Jonathan Kaplan
tt0093793,movie,Project X,Project X,1987.0,108.0,"Comedy,Drama,Sci-Fi",tt0093793,Projet X,0,6.2,12435,nm0438279,director,Jonathan Kaplan
tt0104765,movie,Love Field,Love Field,1992.0,105.0,Drama,tt0104765,Love Field,0,6.5,4179,nm0438279,director,Jonathan Kaplan
tt0105699,movie,Unlawful Entry,Unlawful Entry,1992.0,111.0,"Crime,Drama,Thriller",tt0105699,Obsession fatale,0,6.4,17821,nm0438279,director,Jonathan Kaplan
tt0109198,movie,Bad Girls,Bad Girls,1994.0,99.0,"Action,Adventure,Romance",tt0109198,Belles de l'Ouest,0,5.2,13076,nm0438279,director,Jonathan Kaplan
tt0120620,movie,Brokedown Palace,Brokedown Palace,1999.0,100.0,"Drama,Mystery,Thriller",tt0120620,Bangkok aller simple,0,6.4,23321,nm0438279,director,Jonathan Kaplan
tt0091472,movie,The Manhattan Project,The Manhattan Project,1986.0,117.0,"Sci-Fi,Thriller",tt0091472,Manhattan Project,0,6.1,6446,nm0108613,director,Marshall Brickman
tt0083739,movie,Class of 1984,Class of 1984,1982.0,98.0,"Action,Crime,Drama",tt0083739,Class 1984,0,6.5,12482,nm0504495,director,Mark L. Lester
tt0087262,movie,Firestarter,Firestarter,1984.0,114.0,"Action,Horror,Sci-Fi",tt0087262,Firestarter,0,6.0,35381,nm0504495,director,Mark L. Lester
tt0090660,movie,Armed and Dangerous,Armed and Dangerous,1986.0,88.0,"Action,Comedy,Crime",tt0090660,Armed and Dangerous,0,5.7,12175,nm0504495,director,Mark L. Lester
tt0099277,movie,Class of 1999,Class of 1999,1990.0,99.0,"Action,Horror,Sci-Fi",tt0099277,Class of 1999,0,5.9,8046,nm0504495,director,Mark L. Lester
tt0102915,movie,Showdown in Little Tokyo,Showdown in Little Tokyo,1991.0,79.0,"Action,Comedy,Crime",tt0102915,Dans les griffes du dragon rouge,0,6.1,19770,nm0504495,director,Mark L. Lester
tt0106850,movie,Extreme Justice,Extreme Justice,1993.0,96.0,"Action,Crime,Drama",tt0106850,Extreme Justice,0,5.5,1327,nm0504495,director,Mark L. Lester
tt0110668,movie,Night of the Running Man,Night of the Running Man,1995.0,93.0,"Action,Crime,Thriller",tt0110668,"Rouge, traque et impair",0,5.8,1844,nm0504495,director,Mark L. Lester
tt0075921,movie,Death Game,Death Game,1977.0,91.0,Thriller,tt0075921,Ca peut vous arriver demain,0,5.4,1184,nm0871520,director,Peter S. Traynor
tt0094764,movie,The Blood of Heroes,The Blood of Heroes,1989.0,90.0,"Action,Sci-Fi,Sport",tt0094764,Le sang des héros,0,6.3,7252,nm0672459,director,David Webb Peoples
tt0083717,movie,Cannery Row,Cannery Row,1982.0,120.0,"Drama,Romance",tt0083717,Rue de la sardine,0,6.6,3918,nm0911486,director,David S. Ward
tt0097815,movie,Major League,Major League,1989.0,107.0,"Comedy,Sport",tt0097815,Les indians,0,7.2,72024,nm0911486,director,David S. Ward
tt0102216,movie,King Ralph,King Ralph,1991.0,97.0,"Comedy,Romance",tt0102216,Ralph Super King,0,5.4,16477,nm0911486,director,David S. Ward
tt0110442,movie,Major League II,Major League II,1994.0,105.0,"Comedy,Sport",tt0110442,Les Indians II,0,5.6,27188,nm0911486,director,David S. Ward
tt0116130,movie,Down Periscope,Down Periscope,1996.0,92.0,Comedy,tt0116130,Y a-t-il un commandant pour sauver la Navy?,0,6.1,25490,nm0911486,director,David S. Ward
tt0090190,movie,The Toxic Avenger,The Toxic Avenger,1984.0,82.0,"Action,Comedy,Horror",tt0090190,Toxic,0,6.2,29865,nm0442207,director,Lloyd Kaufman
tt0090849,movie,Class of Nuke 'Em High,Class of Nuke 'Em High,1986.0,85.0,"Comedy,Horror,Sci-Fi",tt0090849,Atomic College,0,5.6,8903,nm0442207,director,Lloyd Kaufman
tt0114733,movie,Tromeo and Juliet,Tromeo and Juliet,1996.0,107.0,"Action,Comedy,Drama",tt0114733,Tromeo and Juliet,0,6.0,6545,nm0442207,director,Lloyd Kaufman
tt0117609,movie,Sgt. Kabukiman N.Y.P.D.,Sgt. Kabukiman N.Y.P.D.,1990.0,105.0,"Action,Comedy,Crime",tt0117609,Sergent Kabukiman N.Y.P.D,0,5.7,3107,nm0442207,director,Lloyd Kaufman
tt0212879,movie,Citizen Toxie: The Toxic Avenger IV,Citizen Toxie: The Toxic Avenger IV,2000.0,109.0,"Action,Comedy,Fantasy",tt0212879,Toxic Avenger 4,0,6.0,5880,nm0442207,director,Lloyd Kaufman
tt0462485,movie,Poultrygeist: Night of the Chicken Dead,Poultrygeist: Night of the Chicken Dead,2006.0,103.0,"Comedy,Horror,Musical",tt0462485,Poultrygeist: Night of the Chicken Dead,0,6.0,8778,nm0442207,director,Lloyd Kaufman
tt0071859,movie,The Traveler,Mossafer,1974.0,83.0,Drama,tt0071859,Le passager,0,7.5,1957,nm0452102,director,Abbas Kiarostami
tt0076098,movie,The Report,Gozaresh,1977.0,112.0,Drama,tt0076098,Le rapport,0,6.9,1158,nm0452102,director,Abbas Kiarostami
tt0093342,movie,Where Is the Friend's House?,Khane-ye doust kodjast?,1987.0,83.0,"Drama,Family",tt0093342,Où est la maison de mon ami?,0,8.1,16367,nm0452102,director,Abbas Kiarostami
tt0100234,movie,Close-Up,Nema-ye Nazdik,1990.0,98.0,"Biography,Crime,Drama",tt0100234,Close-Up,0,8.2,20983,nm0452102,director,Abbas Kiarostami
tt0105888,movie,And Life Goes On,Zendegi va digar hich,1992.0,95.0,"Adventure,Drama",tt0105888,Et la vie continue,0,7.9,6644,nm0452102,director,Abbas Kiarostami
tt0111845,movie,Through the Olive Trees,Zire darakhatan zeyton,1994.0,103.0,Drama,tt0111845,Au travers des oliviers,0,7.7,9132,nm0452102,director,Abbas Kiarostami
tt0120265,movie,Taste of Cherry,Ta'm e guilass,1997.0,95.0,Drama,tt0120265,Le goût de la cerise,0,7.7,32870,nm0452102,director,Abbas Kiarostami
tt0209463,movie,The Wind Will Carry Us,Bad ma ra khahad bord,1999.0,118.0,Drama,tt0209463,Le vent nous emportera,0,7.4,11513,nm0452102,director,Abbas Kiarostami
tt0301978,movie,Ten,Dah,2002.0,89.0,Drama,tt0301978,Untitled Abbas Kiarostami 2002,0,7.4,8331,nm0452102,director,Abbas Kiarostami
tt1843287,movie,Like Someone in Love,Like Someone in Love,2012.0,109.0,Drama,tt1843287,Like Someone in Love,0,7.0,12490,nm0452102,director,Abbas Kiarostami
tt0088992,movie,The Runner,Davandeh,1984.0,94.0,Drama,tt0088992,Le coureur,0,7.7,2157,nm0618881,director,Amir Naderi
tt0070782,movie,Terminal Island,Terminal Island,1973.0,88.0,"Action,Drama,Thriller",tt0070782,Le dernier pénitencier,0,5.3,1338,nm0580571,director,Stephanie Rothman
tt0070800,movie,Five Fingers of Death,Tian xia di yi quan,1972.0,105.0,"Action,Drama,Romance",tt0070800,La main de fer,0,7.1,3667,nm0155548,director,Chang-hwa Jeong
tt0073694,movie,The Hand of Death,Shao Lin men,1976.0,95.0,"Action,Drama",tt0073694,Hand of Death,0,6.0,1737,nm0000247,director,John Woo
tt0077655,movie,Last Hurrah for Chivalry,Hao xia,1979.0,106.0,"Action,Drama",tt0077655,La dernière chevalerie,0,7.0,1689,nm0000247,director,John Woo
tt0092263,movie,A Better Tomorrow,Ying hung boon sik,1986.0,95.0,"Action,Crime,Drama",tt0092263,Le syndicat du crime,0,7.4,24014,nm0000247,director,John Woo
tt0092264,movie,Heroes Shed No Tears,Ying xiong wu lei,1984.0,93.0,"Action,Drama,War",tt0092264,Les larmes d'un héros,0,6.2,1296,nm0000247,director,John Woo
tt0094357,movie,A Better Tomorrow II,Ying hung boon sik II,1987.0,105.0,"Action,Crime,Drama",tt0094357,Le syndicat du crime 2,0,7.2,10754,nm0000247,director,John Woo
tt0099426,movie,Bullet in the Head,Dip huet gai tau,1990.0,136.0,"Action,Crime,Drama",tt0099426,Une balle dans la tête,0,7.5,11148,nm0000247,director,John Woo
tt0107076,movie,Hard Target,Hard Target,1993.0,97.0,"Action,Crime,Thriller",tt0107076,Chasse à l'homme,0,6.2,53285,nm0000247,director,John Woo
tt0119094,movie,Face/Off,Face/Off,1997.0,138.0,"Action,Crime,Sci-Fi",tt0119094,Volte/face,0,7.3,384875,nm0000247,director,John Woo
tt0120755,movie,Mission: Impossible II,Mission: Impossible II,2000.0,123.0,"Action,Adventure,Thriller",tt0120755,Mission: Impossible 2,0,6.1,350419,nm0000247,director,John Woo
tt0245562,movie,Windtalkers,Windtalkers,2002.0,134.0,"Action,Drama,War",tt0245562,Windtalkers - Les messagers du vent,0,6.1,70855,nm0000247,director,John Woo
tt0338337,movie,Paycheck,Paycheck,2003.0,119.0,"Action,Mystery,Sci-Fi",tt0338337,Paycheck,0,6.3,110455,nm0000247,director,John Woo
tt0425637,movie,Red Cliff,Chi bi,2008.0,288.0,"Action,Adventure,Drama",tt0425637,Les trois royaumes,0,7.3,47175,nm0000247,director,John Woo
tt1326972,movie,Red Cliff II,Chi bi: Jue zhan tian xia,2009.0,142.0,"Action,Adventure,Drama",tt1326972,Les trois royaumes - Partie 2,0,7.5,24708,nm0000247,director,John Woo
tt1460743,movie,Reign of Assassins,Jian yu,2010.0,117.0,"Action,Adventure",tt1460743,Le règne des assassins,0,6.8,8532,nm0000247,director,John Woo
tt4537986,movie,Manhunt,Zhui bu,2017.0,106.0,"Action,Crime,Thriller",tt4537986,Manhunt,0,5.2,3432,nm0000247,director,John Woo
tt0074888,movie,The Best Way to Walk,La meilleure façon de marcher,1976.0,82.0,"Drama,Romance",tt0074888,La meilleure façon de marcher,0,7.1,1572,nm0002218,director,Claude Miller
tt0082436,movie,The Grilling,Garde à vue,1981.0,87.0,"Crime,Drama,Thriller",tt0082436,Garde à vue,0,7.6,4983,nm0002218,director,Claude Miller
tt0084358,movie,Deadly Circuit,Mortelle randonnée,1983.0,120.0,"Crime,Mystery,Romance",tt0084358,Mortelle randonnée,0,7.0,2571,nm0002218,director,Claude Miller
tt0089072,movie,L'effrontée,L'effrontée,1985.0,96.0,"Comedy,Drama,Music",tt0089072,L'effrontée,0,6.9,2014,nm0002218,director,Claude Miller
tt0098087,movie,The Little Thief,La petite voleuse,1988.0,109.0,"Comedy,Drama",tt0098087,La petite voleuse,0,6.9,2213,nm0002218,director,Claude Miller
tt0156408,movie,Class Trip,La classe de neige,1998.0,96.0,"Drama,Mystery",tt0156408,La classe de neige,0,6.8,1542,nm0002218,director,Claude Miller
tt0269329,movie,Alias Betty,Betty Fisher et autres histoires,2001.0,103.0,"Comedy,Crime,Drama",tt0269329,Betty Fisher et autres histoires,0,6.9,1618,nm0002218,director,Claude Miller
tt0335351,movie,La petite Lili,La petite Lili,2003.0,104.0,"Drama,Romance",tt0335351,La petite Lili,0,6.2,1743,nm0002218,director,Claude Miller
tt0490234,movie,A Secret,Un secret,2007.0,105.0,"Drama,War",tt0490234,Un secret,0,6.8,3174,nm0002218,director,Claude Miller
tt0070820,movie,Journey of the Hyena,Touki Bouki,1973.0,85.0,Drama,tt0070820,Le voyage de la Hyène,0,7.0,3612,nm0228013,director,Djibril Diop Mambéty
tt0072201,movie,Stardust,Stardust,1974.0,111.0,"Drama,Music",tt0072201,Stardust: Une idole face à la foule,0,6.4,1117,nm0000776,director,Michael Apted
tt0078736,movie,Agatha,Agatha,1979.0,105.0,"Drama,Mystery,Thriller",tt0078736,Agatha,0,6.2,3304,nm0000776,director,Michael Apted
tt0080549,movie,Coal Miner's Daughter,Coal Miner's Daughter,1980.0,124.0,"Biography,Drama,Music",tt0080549,Nashville Lady,0,7.5,19483,nm0000776,director,Michael Apted
tt0082200,movie,Continental Divide,Continental Divide,1981.0,103.0,"Comedy,Romance",tt0082200,Deux drôles d'oiseaux,0,6.2,5265,nm0000776,director,Michael Apted
tt0085615,movie,Gorky Park,Gorky Park,1983.0,128.0,"Crime,Drama,Mystery",tt0085615,Gorky Park,0,6.7,15085,nm0000776,director,Michael Apted
tt0092798,movie,Critical Condition,Critical Condition,1987.0,97.0,Comedy,tt0092798,Toubib malgré lui,0,5.3,3699,nm0000776,director,Michael Apted
tt0095243,movie,Gorillas in the Mist,Gorillas in the Mist: The Story of Dian Fossey,1988.0,129.0,"Biography,Drama",tt0095243,Gorilles dans la brume,0,7.0,27904,nm0000776,director,Michael Apted
tt0101590,movie,Class Action,Class Action,1991.0,110.0,"Drama,Thriller",tt0101590,Affaire non classée,0,6.4,7895,nm0000776,director,Michael Apted
tt0105585,movie,Thunderheart,Thunderheart,1992.0,119.0,"Crime,Mystery,Thriller",tt0105585,Coeur de tonnerre,0,6.8,16540,nm0000776,director,Michael Apted
tt0109297,movie,Blink,Blink,1993.0,106.0,"Crime,Drama,Mystery",tt0109297,Blink,0,6.2,8723,nm0000776,director,Michael Apted
tt0110638,movie,Nell,Nell,1994.0,112.0,Drama,tt0110638,Nell,0,6.5,29902,nm0000776,director,Michael Apted
tt0116259,movie,Extreme Measures,Extreme Measures,1996.0,118.0,"Crime,Drama,Mystery",tt0116259,Mesure d'urgence,0,6.2,20030,nm0000776,director,Michael Apted
tt0143145,movie,The World Is Not Enough,The World Is Not Enough,1999.0,128.0,"Action,Adventure,Thriller",tt0143145,Le monde ne suffit pas,0,6.4,204191,nm0000776,director,Michael Apted
tt0157583,movie,Enigma,Enigma,2001.0,119.0,"Drama,Mystery,Romance",tt0157583,Enigma,0,6.4,21439,nm0000776,director,Michael Apted
tt0278435,movie,Enough,Enough,2002.0,115.0,"Crime,Drama,Thriller",tt0278435,Plus jamais,0,5.7,45305,nm0000776,director,Michael Apted
tt0454776,movie,Amazing Grace,Amazing Grace,2006.0,118.0,"Biography,Drama,History",tt0454776,Amazing Grace,0,7.4,25200,nm0000776,director,Michael Apted
tt0980970,movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,113.0,"Adventure,Family,Fantasy",tt0980970,Le Monde de Narnia : L'Odyssée du Passeur d'Aurore,0,6.3,158598,nm0000776,director,Michael Apted
tt1734493,movie,Unlocked,Unlocked,2017.0,98.0,"Action,Thriller",tt1734493,Conspiracy,0,6.3,36642,nm0000776,director,Michael Apted
tt0070917,movie,The Wicker Man,The Wicker Man,1973.0,88.0,"Horror,Mystery,Thriller",tt0070917,The Wicker Man,0,7.5,84032,nm0362736,director,Robin Hardy
tt0445570,movie,By the Pricking of My Thumbs,Mon petit doigt m'a dit...,2005.0,105.0,"Comedy,Mystery",tt0445570,Mon petit doigt m'a dit...,0,5.9,1219,nm0859323,director,Pascal Thomas
tt1206478,movie,Crime Is Our Business,Le crime est notre affaire,2008.0,109.0,"Comedy,Crime,Mystery",tt1206478,Le crime est notre affaire,0,6.0,1141,nm0859323,director,Pascal Thomas
tt0093143,movie,The Hanoi Hilton,The Hanoi Hilton,1987.0,125.0,"Drama,War",tt0093143,Hanoi Hilton,0,6.1,1150,nm0156417,director,Lionel Chetwynd
